username,wallet_address,name,uuid,bio,is_verified,avatar_url,twitter,total_collections,total_nft_items
kafani,0xdaaaff07f1b96fbe92f3470a65dca108158c5e9b,KAFANI,a2f7c9d8-0f8d-4c13-abed-219b9cb6e1a6,ARTISTIC GENIUS.,True,https://rcdn.salvor.io/images/avatar/200x200/273a66c0-bd03-4b42-bd69-aac8f2f17abb.jpg,https://x.com/AnitaLondon19?t=a3zHwS0a_fQLSVdiJLFIlw&s=09,2,5
mamaocon_2d,0xd52458bcbecd166d8703a4dbd1cfffbc6d753d0d,Mama Ocon,d32b4144-b53d-4985-b538-399fb414cab2,An ordinary mom living in the neighborhood of cats 🐈 | Aka MamaO!,True,https://rcdn.salvor.io/images/avatar/200x200/bdbd3d98-eb3d-4c43-88aa-89192f01b65c.png,https://x.com/MamaOcon_2D,0,0
bonsaifox,0xf24a4ba4c3c87f3e097bc06e7625aa02d5db8d0f,BonsaiFox,b3b7bb3f-81f5-46d5-ac1b-ecd28c99d6b4,"An Aussie living in Spain. Photography, Astrophotography and Art!",True,https://rcdn.salvor.io/images/avatar/200x200/938ee0de-13cc-4cfd-8eb5-e50f2620576f.jpg,https://x.com/BonsaiFox1,29,67
notworking,0x31321972468e2d1209122434be8e20f682e6ca00,,f978e1b4-74da-42c0-9c34-c792fdba3bbc,,True,https://rcdn.salvor.io/images/avatar/200x200/default_avatar_0.png,N/A,1,1
elishams1984,0x8eec07693d06123af17eea6cab3757f4952c710b,Elishams,71377e8f-6e83-4e16-af43-05690cfad2aa,Painter & digital artist (NFT creator ),True,https://rcdn.salvor.io/images/avatar/200x200/364b5423-a123-4250-9a88-c34d7f4e6093.jpeg,https://x.com/elishams1984,0,0
brucebates,0xf0defa85bab385132e5cb201fc684dbe9ff4c2ea,bruce bates,810dcabf-927c-4762-a81a-0109b558b640,I am an artist. I create art.,True,https://rcdn.salvor.io/images/avatar/200x200/a42a3c0c-f704-4d10-916e-a70c700860a1.jpg,https://x.com/thebrucebates,14,25
mayudrops,0x6f4ff39556a2c1c9d53865acb539fbf36902b8d9,Mayudrops,d72f276b-fd15-4ff8-95ca-cd35bdc91c15,"Mayudrops is our artistic name , an abbreviation of our name (Mahtab & Yousef). We are an Iranian couple photographers living in Turkey. We are working together  & capturing macro splash photos, documentary, street & landscape photography.
All of our photographs are available physically and if you also like to have your collected NFT as physical print too, you can place order as per your wish.",True,https://rcdn.salvor.io/images/avatar/200x200/b11a00ec-7f19-4767-8624-7bcf3e9b4ccc.jpg,https://x.com/Matifo970,3,4
mahsafzr,0x5fbc1cc1843f797dbf05dda05912825264025cbc,Mahsa Fzr,a53c53a7-ac7a-411f-9ca4-8cedfa113df1,A new take on Contemporary surrealistic that combines several painting techniques and embodies life in bold brushwork .,True,https://rcdn.salvor.io/images/avatar/200x200/b9970e8b-7d90-4a50-939b-0d91ecada86a.jpeg,https://twitter.com/MahsaFzr,2,2
benangbaja,0x64e44f61615e6662cd70f1e57ca57b08c6660591,benangbaja,5b14108d-9bb1-43f0-887f-06c0de16cf11,nft nft nft,True,https://rcdn.salvor.io/images/avatar/200x200/f60262aa-aad4-4444-8d52-1dc4076318e8.jpg,https://x.com/benangbaja,1,3
memonic,0x6ad3187f6f2ed056360ae349c75a3355a331e25a,Johnny MEMonic,729d67e2-1cb9-44df-80f7-a18aea54cffa,"Adventurous digital artist, riding the A.I. wave, hoarding virtual masterpieces, and taking the blockchain bull by the horns. Join my pixelated escapades! 🎨🤖",True,https://rcdn.salvor.io/images/avatar/200x200/157e839f-5d9e-433d-941b-18ede2231bcd.png,https://x.com/memonic_johnny,37,40
vikki_arts,0x81891f52217698e2653f50cd5ef45632e0c71a92,Vikki,e59760b6-c83b-45ed-98cc-9e405270c4f4,"Victoria, 24 y.o.

Self-taught artist.",True,https://rcdn.salvor.io/images/avatar/200x200/05e35958-e185-4eac-b03e-3f10f74fbe63.png,https://x.com/Vikki_arts,2,5
johnik,0x7329ed4c593de881ef8044981b1246ea6282ba5f,JOHNik,5f1d15c8-33b1-425c-b302-58c36b69243d,In the eternal search for ideas and ways of implementation.,True,https://rcdn.salvor.io/images/avatar/200x200/0f4175a4-79dc-4369-81a3-4014903ee835.jpg,https://x.com/JOHN_ik77,2,17
mshahraminia,0xae8c307a83d76edc430c8277fdfd1b02612c62fa,Marziye,7f29345e-5ad6-41f6-bb42-b65fcd800e48,"I’m a painter with 20 years of experience exploring femininity and nature through my art. Now, I’m excited to bring my passion to the NFT space, celebrating the strength and stories of women in a digital format.""",True,https://rcdn.salvor.io/images/avatar/200x200/2ae0ffed-35ce-4470-9ccf-cce56be1cb17.jpeg,https://x.com/mshahraminia?s=21,0,0
erarasendriya,0x723a77a934a4251cad30db1c54e377a713c45854,erarasendriya,b0d0f4f7-3b75-49cb-9771-9ee56c5b9f3e,web3 illustrator // nft creator,True,https://rcdn.salvor.io/images/avatar/200x200/458afb80-5220-4f01-b1e9-1d09c8696405.png,https://x.com/rasendriyaarts,2,7
valyanarts,0x159df20083f0c238b70f572c133b45ce3c1f6c0c,ValyaNarts,e2aecf9d-f03f-4c61-b0ac-a7b2072111ac,Artist,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/ValyaNarts,8,12
yunuskull,0xc44dff5fb2a95298d518eddcc5e7f26d34b3adb5,Yunusss,d6b2b8df-9aa9-41b1-a9cb-9668ad84bc89,Artist #Architect,True,https://rcdn.salvor.io/images/avatar/200x200/4b4c070f-91de-40be-ae45-35c2c0da1e68.jpeg,https://x.com/YunusKullebi,1,5
maszakap,0x4ffd1d610f0f5e507a43dc85160de08e395e7d85,Maszakap,e9f00d9b-e417-4f40-b15c-886632cf8990,I'm Mas . Pixel artist,True,https://rcdn.salvor.io/images/avatar/200x200/5bd630e0-8db8-4f84-b75d-6946465ff04a.png,https://x.com/masza001,3,6
takacsmark,0xb7d556e3f37988206a3250754489380344d2881a,Mark Takacs,6ecdbbf3-3fb4-45ef-b1ce-05718b747793,Gen AI Explorer | Humans First,True,https://rcdn.salvor.io/images/avatar/200x200/9e34c6ea-2a3c-4a00-891f-40ec1f949f5a.jpg,https://x.com/takacsmark,1,3
erdemkuybulu,0x9df4cd4a6ac5893da5ac71214683162c2c7feeef,Erdem Kuybulu,ffc0e574-37e5-483f-8b44-d9e8f404716e,Photographer of things which includes signs of life !,True,https://rcdn.salvor.io/images/avatar/200x200/daab9ee9-f822-4ed3-b88c-8f48cf35b13e.jpg,https://x.com/ErdemKuybulu,1,1
vincehelen,0x9c5235b616c6fbe68aa962b79b18c901522d0640,Vince Helen,a7264227-e54d-4279-a751-6161080cb481,Self-taught drawing artist and illustrator.,True,https://rcdn.salvor.io/images/avatar/200x200/b829505f-f36f-410d-8779-981859b8d700.png,https://x.com/vincehelen,4,4
jamieart,0x86eddf28e2855dcd96e5eaa200b5d0ff23c47bf7,Jamie,ea909abc-70fe-40c7-a99b-ea4279ec501b,"Hello i'm a NFT artist, 20 years old, handdraw art <3",True,https://rcdn.salvor.io/images/avatar/200x200/7b2efae8-bd19-449c-b98c-0b6182515cd9.png,https://x.com/pushunft?t=vED5w0gOT5j3UFjg5zQwFA&s=08,2,3
nalta,0xe063b07ed5871962debe252fd433b7d12680d063,Nalta,d11b8ecb-6bbe-44f6-8d13-a7c01021110f,A visual artist blending classical Asian influences with a contemporary approach. My work celebrates cultural identity while creating visual harmony that resonates with the spirit of the times.,True,https://rcdn.salvor.io/images/avatar/200x200/46d42f5c-979b-43a8-9738-608cac14448b.jpg,https://x.com/naltanea,19,23
poci,0xa5c0805408262788254a455cdc8e8d01a0de6203,Poci,9f43f7cd-0546-42e0-aef8-cbfe65857447,I'm a Web3 artist specializing in 2D and pixel art. I started my journey as a Web3 artist at the end of 2022.,True,https://rcdn.salvor.io/images/avatar/200x200/0abcb335-fbd2-4d82-9d10-ef1c30637834.jpg,https://x.com/poci_sol,2,3
lukoart_,0xa9ae80450e728734676ffc209014af4021ed1a7a,LUKO,f4191096-c710-4b2e-8545-dfeac85818de,"Soul painter
Expressing “Arte De Vivir” in colors. 

Senses, emotions & unconscious through an abstract flow meditative state of creation.",True,https://rcdn.salvor.io/images/avatar/200x200/d281e2b9-fc79-41ac-8d83-d7c6e75b6aeb.png,https://x.com/lukoart_,1,3
koi555,0xc8d159f9a0d7299ea37aaef081cd3384f86557ad,gabriel KÖI,e132e39f-7ae6-4e66-882d-652d1a2cafee,"Artist & Storyteller b.99 
on chain since 21'
S.E.E.D. Dao Founder",True,https://rcdn.salvor.io/images/avatar/200x200/650b7a3c-da28-46a3-99e0-e37ba465c6ad.jpg,https://x.com/gabriel_koi,1,1
sara_seb,0xe46eaff715eee2d1c95625b759d946ada33ec007,Sara Seb,41612d28-0277-4338-84b1-ce15da456e22,"Freelance lllustrator /
Graphic student/
Digital artist/NFT creator",True,https://rcdn.salvor.io/images/avatar/200x200/d207e88d-28e2-406a-9e5a-f9b9f7eace48.jpeg,N/A,1,3
zaxasa27,0x0c015b4c5bf2ac51471d9d5827feea95f7cd98b5,ZaXaSa,3d32c2cd-0b12-4a4d-9b1b-0eecdb6b9dff,Let the brush do all the talking,True,https://rcdn.salvor.io/images/avatar/200x200/f92a1458-3824-467c-8ce2-1176d3413118.png,https://x.com/ZaXaSa27,0,0
virkkk_,0x2627f584d7a3a28c42b741bf4cb3f7cd1571546c,virkkk,4fd79d0e-76d8-4417-8dab-5bddb63094c0,,True,https://rcdn.salvor.io/images/avatar/200x200/0263ea3a-1212-4f84-98d0-28019e65d9c1.jfif,https://twitter.com/virkkk_,43,46
manggran,0xed90c92020389090bd8fffa4a72ba9849f294356,Manggran,2347def0-45af-4466-b2df-b7773c76b072,Everything just flows,True,https://rcdn.salvor.io/images/avatar/200x200/d9823eb7-88d0-4781-a35a-7d45020b5666.jpeg,https://x.com/manggran?s=21,0,0
boredjosei,0x61f98e7e7a6953d6a4c9841101097f76bb451031,josei,b3080448-f1b2-488a-adb6-f54a4d684290,,True,https://rcdn.salvor.io/images/avatar/200x200/cd5d5571-3419-412d-be51-b4be0a29f925.jpeg,https://x.com/boredjosei,3,3
bungsafar,0xed272c3c9e2e88bef8565ea27602bee3ad05b668,bungsafar,4e003826-daee-421f-8734-780b3e58d239,"Graphic Designer, Singer-songwriter, NFT Artist

https://linktr.ee/bungsafar",True,https://rcdn.salvor.io/images/avatar/200x200/86d59ec7-82b4-4a28-b33d-6ce8eaa2ff97.png,https://x.com/BUNG_SAFAR,1,3
herru_pm,0x7a5bd0667cff94d74735db46d8a6ae5f68dcbfdb,Herru_pm,bd7ac8de-4b4f-4701-b3e0-311347b7c2a8,Digital illustrator,True,https://rcdn.salvor.io/images/avatar/200x200/664c6829-d66e-479c-a812-a232ce2ab553.png,https://x.com/herru_pm?s=21,1,1
atena71,0xf2be5eee77273ba686cbf9db5a203f4f9ffff52e,Atena jafari,e22ef9c6-d40a-4596-b073-eef858a81e0b,l'm graphic designer and visual artist,True,https://rcdn.salvor.io/images/avatar/200x200/aa36ba7f-b08b-44d1-b4e0-fbe3bd0db997.jpg,https://x.com/AtenaJafari3,0,0
lost,0x43d6bcaa483e66ae48468e184589dd93f46a9ae0,Lost,cf4e069d-47b2-4e35-8619-c6e64e8e578f,,True,https://rcdn.salvor.io/images/avatar/200x200/011301bb-de86-4fc7-abc2-b1b98a64dd75.jpeg,N/A,1,7
yulviart,0xf5a2ddd85e627f1004e83561886a7ad3c2c1e566,Yulvia Puradiredja,c46d5a45-2b71-48bf-8593-869e4de5b91e,Is all about colors and intricate details,True,https://rcdn.salvor.io/images/avatar/200x200/462bc19d-4ac9-40f5-934d-2c0c8f15993f.jpeg,https://x.com/yulviart?s=21&t=nuz5mKu_mOiHj--CeILO2Q,5,5
cherrryoneart,0x491c2d21223cde752e01af9f7488dcf70cdb2f2d,Cherrry,123623c1-563b-419d-bc30-b847e763bd60,"I'm Irina , Digital and Traditional Artist, Ai- creator ,lover different style",True,https://rcdn.salvor.io/images/avatar/200x200/9fd25e48-5be1-46f8-a6cb-e851ddbb96ba.png,https://x.com/cherryoneart,2,10
doodleattack,0x34d182412a4845084a776416a7054a311e7b7498,D👀dy,861d742a-9e35-43b0-bf1f-2ed2455564d9,Doodler ✏✨,True,https://rcdn.salvor.io/images/avatar/200x200/8d86a1e3-df86-4636-82f4-f42685161beb.jpg,https://x.com/DOODLE_ATTACK,7,7
findante_,0xb59412753eba966c01c023993953495038d015b6,findante,caec7f8b-a4b2-4cb7-8531-b3cc9346c790,"Unleash The Beast | 𝚏𝚟𝚛𝚢
Convert Rage to something beautiful
https://x.com/findante",True,https://rcdn.salvor.io/images/avatar/200x200/6368975f-56d0-4e21-bf9d-215361a71cd1.jpg,https://x.com/findante,1,1
amaramzai,0x90c75451fd08f04acc53fb3625b9d2ea6cfdc344,amaramzai,e044e9fd-1a60-47a7-ad8b-d0ea1d72d720,Mechanical Lust Drafter,True,https://rcdn.salvor.io/images/avatar/200x200/087b416b-8963-4030-af11-e34b1f037cfa.jpeg,https://x.com/amaramzai,2,2
metakind,0x24e030aa7d22f845c66c4936411b8188e3ff218b,Metakind,5f1b70a1-47f8-4122-95cb-1bd12f463773,"We just discovered this universe but our ancestors came from here.

Shape it, create it or lose it

Sociologist/ Sculptor/ Art Director/ 3D CGI/ Musician/ Storyteller

https://linktr.ee/Metakind",True,https://rcdn.salvor.io/images/avatar/200x200/eb5aef64-9a23-418c-86a9-23e8db099ddd.jpg,https://x.com/metakind_,1,5
mertbulak,0x63bb3c22ce324f60bf8d4cfca83856c736c80972,Mert Bulak,e818c67d-724d-417b-b7f5-239ecfbbfc67,"I'm Mert Bulak. I am doing my master's degree in Italy.
Opera - Chamber Vocal Music.  
Art video, gif, pixer, music, ai.  
Welcome to my channel !
🇮🇹 Italy",True,https://rcdn.salvor.io/images/avatar/200x200/8b38b804-8260-404f-90a0-329f131b083b.png,https://x.com/MertCanBulak2,10,26
pinkbrain,0xef1312b6e32d3cac3cffa3654d28b87f949eb477,Victoria Pinkbrain,bee3c6cf-6272-4ee0-b328-fa3cbbe81e5c,NFT artist⬥ Dark and melancholic digital art ⬥ 100% hand-painted,True,https://rcdn.salvor.io/images/avatar/200x200/27507eec-8888-4473-9ddf-21e0db308d14.jpeg,https://x.com/pinkbrain_art,1,1
immortality00,0xe7bac8b6e5f0d167e63b91ee135b231e49646bac,Immortality00,503b6e7c-ddb4-465d-a640-088d20842437,Creator & collector,True,https://rcdn.salvor.io/images/avatar/200x200/b9e478f4-2a4d-49ad-9eb2-ec9e7bae0501.jpeg,https://twitter.com/immortality00,8,9
sareenia,0xb6adb76db345bb36166d0ac42a4e243f2b248c6d,Sareen Levinia,c1f3b987-24c6-4085-ab45-5415fa092628,"Multidisciplinary self-taught artist | Digital: CSP, Procreate, Photoshop | Exploring traditional painting, generative art (p5.js), and AI art.",True,https://rcdn.salvor.io/images/avatar/200x200/87b3d510-d708-4637-b88c-3ff7ca04a409.jpg,https://x.com/LevgoPratama?t=UkPtD-_gUTj-lq_zSlvzHw&s=09,5,13
ande,0xdd14dcb53fdd430f07c8f26aba803a379e081844,Ande,7b15c70f-6a19-47f1-b8fd-4ad7bd4a0426,Drawing enthusiasten From Pekanbaru-Indonesia,True,https://rcdn.salvor.io/images/avatar/200x200/34b359b8-fefd-49fd-8d9d-44c0a6f24162.jpg,https://x.com/ande_mhd,4,5
e6lbeard,0x5b5a59bdddc3747fae3030e6e52f6065a7f3a69e,EvilBeard,86f62927-6d9d-472a-860e-e3922f2daa5a,"I’ve loved art for as long as I can remember, it’s actually saved my life many times and continues to do so",True,https://rcdn.salvor.io/images/avatar/200x200/47cb853f-4f98-41ed-b3d1-3ea1cf8c7ad4.jpeg,https://twitter.com/E6LBEARD,107,231
elnaz555,0x21dd27d022af7dbd6fcfbf0cb94dfdf6ace7aa86,Elnaz Mansouri,ac024e17-8ec1-4486-b63e-448bfb2dd785,"Elnaz Mansouri is a multimedia artist practicing in the fields of Photography, 3D Art, and AI, based in Toronto/Reykjavik. With a Middle-Eastern cultural background as well as growing up in Western society, Elnaz focuses her art practice on concepts regarding identity, nature, and mindfulness, inspired by magical realism. In her recent explorations, which involves working with 3D software technology and AI, Elnaz constructs a space/environment which blurs the line between reality and fantasy.",True,https://rcdn.salvor.io/images/avatar/200x200/8cf73574-8a2b-4b96-b903-63761331524b.jpg,https://x.com/555elnaz,0,0
haikids,0x9cf07ded4fa289911c2c53654832d38ddce2bf79,Haikids,7352b47b-b21e-4f59-a93a-606af927e1f8,"Welcome to my collection, I hope you like my simple work 🙌✨️",True,https://rcdn.salvor.io/images/avatar/200x200/056d8d6b-9419-400b-a302-d29c76f69888.png,https://x.com/haikidsNFT?t=Q6_4OQu8OIAqQ7NoO2aBlQ&s=09,2,6
mrmuramaki,0x8d3d06a21a5d6d26680d46e34f0721712491064a,Mr. Muramaki,37861b96-3edc-41a5-b630-ae4295e3baec,Story Maker | 1:1 Artist,True,https://rcdn.salvor.io/images/avatar/200x200/67ee78ea-34c7-4fba-9263-8b6a5db9f4c0.jpeg,N/A,1,2
motunc,0x4203e4bcdc8d3d98be086d019e419a47b5947df3,No Mercy,235d39ba-7881-4154-83ab-766167e06080,Semi Abstract Artist,True,https://rcdn.salvor.io/images/avatar/200x200/d3f96644-a7fc-4a9c-ba1c-e961ade2629a.jpeg,N/A,2,4
alinesubi,0x3e3e170c424a23db760c488f4ce52e32ee62e963,Aline Subi,4879eeb3-ca48-408b-b6d1-332f9f2529fd,"Tells the story based on vast fantasies or concepts into striking psychedelic visuals, featuring ambient glow and dreamy hues -  Avaissance season 2 artist",True,https://rcdn.salvor.io/images/avatar/200x200/f74895f1-3030-455f-bc6f-a9aefebce172.png,https://x.com/alinesubi89,75,100
anni,0x72129dcf68ef64bdc012aea82319932485e7c3e5,Anni,75e6195b-f719-4b4e-bdec-0eb9667a5887,MY WEB3 NAME IS Anni. I M PHYSICAL AND DIGITAL ARTIST.,True,https://rcdn.salvor.io/images/avatar/200x200/049ee6df-ed3e-417b-91b0-6c72eb060c02.jfif,https://x.com/anni07__,0,0
meran,0xdc6c6b86d9992c09f3bc9e63f886937530984f9a,Meran,e9ebfc2d-052f-4a76-bb84-67dff1098e6d,~Crazy writer~,True,https://rcdn.salvor.io/images/avatar/200x200/89983ead-9f39-4fb8-b8f3-40bf2f412b32.jpg,https://x.com/Meran_1313,0,0
iqbaldjaya,0x8333272e77cb07c8fe5dee986e1e28cf44219b79,Iqbal Djayadinata,30589700-7d9c-44a7-b3c8-605a3bfbe2bc,"I am Iqbal Djayadinata, a digital illustrator with over a decade of experience, specializing in creating bold and intricate artworks since 2010. My work focuses on detailed designs, often exploring dark themes with full cross-hatching techniques, making my style distinct and impactful. I’ve collaborated with metal bands and clothing brands, crafting visuals that capture intense emotions and resonate with edgy, alternative audiences. Beyond commercial projects, I pour my creativity into personal",True,https://rcdn.salvor.io/images/avatar/200x200/f8bcd0bf-c67f-47ac-98fb-723a9a837dcd.jpg,https://x.com/iqbaljayadinata,8,8
sirdoodle,0x9e1db29ac43590f5995263ce7bb0c3635a406d33,SIRDOODLE,01b38175-97ec-43f3-b39b-8d7e0414d1c5,I Love Doodle . Love 1930's Era Cartoon Vibe .,True,https://rcdn.salvor.io/images/avatar/200x200/cdaaad8c-641e-4820-b880-8ff1bbd057c3.jpg,https://x.com/doodlesir99,0,0
bon_surya22,0x07fa575804b3da8e367218f1c457d20b48b6c5da,Bonaventura_Surya,86a56dae-a7c8-4053-8124-2db409559204,"Balinese Artist & Illustrator that Focuses on detailing line art and contrasting colors combination, connecting lines and colors towards original imagination.
 ""Ars Longa Vita Brevis"" .",True,https://rcdn.salvor.io/images/avatar/200x200/00daccd6-a98f-47d9-aa9d-4dea8be3c0cd.jpeg,https://x.com/Bon_Surya22,1,6
pumpy,0x0684b46fdfe034b4807093a8cb6520ddda90bece,Pumpy,4264eefc-6fa8-4bb6-a3e6-def6dd0cccb2,Pixel Artist,True,https://rcdn.salvor.io/images/avatar/200x200/9f0da235-6e16-46ed-8280-c7ea8264d335.gif,https://x.com/pumpynft,0,0
insovia,0x572b51e2955ff0c1038cfbc158ac6d408b140606,insovia,3f8d8db7-f87a-4fde-992e-bb594d84351d,illustrator - dad who try to survive,True,https://rcdn.salvor.io/images/avatar/200x200/e2d7b8c1-e486-4712-9827-15e48fbfd56b.png,https://x.com/insovia,0,0
danetron3o3o,0x7abdef5eb43d74227f4b5ca253e1b202332ad044,Dane,933caf87-14de-4eae-8de5-13258614af5d,dead artist,True,https://rcdn.salvor.io/images/avatar/200x200/b145ea0d-eac1-4498-a9e8-4dadc0688bd4.png,https://twitter.com/TheDanetron3030,51,179
lahsem,0x98e950d09dc6f499c3531de889f495f81cf3c661,lahs,1b6b77c4-dbfd-487e-a218-9ba53dba4d4b,,True,https://rcdn.salvor.io/images/avatar/200x200/76d8c3eb-9f66-4a36-b5d3-f83504d42fc1.jpeg,N/A,1,2
chubbygirl2moon,0x161c5f394ee4c3e927d505c5de51f93ddbb31b31,Chubbygirl2moon,b692a33c-d138-4add-9d8f-e13786f500fa,Animation Artist,True,https://rcdn.salvor.io/images/avatar/200x200/0032ccad-4f11-4038-92fd-8a774aec9788.png,https://x.com/Chubbygirl2moon?t=Zb2_HIkueY4_kMYgzRmNbw&s=09,1,2
necromaster,0x89c9e594b98444f3478a0b7cd7578e32e2628d7b,salvorsurvivor,315a05c9-edcf-4c15-a9c9-e3476f5413df,,True,https://rcdn.salvor.io/images/avatar/200x200/default_avatar_1.png,N/A,0,0
archipieces,0xc9a27a3f0208a00287e600bc881f30a0259c41be,Archi,9eafdef7-8ce0-41f1-9da1-3da4851872e6,NFT Creator. Architect. Musician.,True,https://rcdn.salvor.io/images/avatar/200x200/6576d7c1-01b5-4f50-a890-cdd1224f0221.jpeg,https://x.com/Archipieces,2,9
vedikakhurana,0x72493586250de84cf73626e3bf7a7ce16099b7a9,Vedika Khurana,5215e9e8-45e6-4a83-bd32-698742093d46,Female Photoshop artist from India,True,https://rcdn.salvor.io/images/avatar/200x200/131e9a83-a34d-4446-b6ed-6149e1acdba2.png,https://x.com/KhuranaVedika,1,1
archi_xlover,0x87abec86c0581d570eef46546e100db85e5d7862,soph,cc0f9503-cabc-45b3-868f-81adcae23519,"Visual artist , product designer,Self-taught Vector Artist.",True,https://rcdn.salvor.io/images/avatar/200x200/7cee520b-002d-4815-bcb0-a55f89006791.png,https://x.com/Archi_xlover,3,15
volo_pictures,0x0506ae3625fbfb8b957c25032b0562b2145932da,Volo,dbcb5360-a0f8-4159-a449-9bf5eeae6321,"Artist / Digital Art
Avaissance S2 cohort",True,https://rcdn.salvor.io/images/avatar/200x200/2151fd15-f5e4-44c9-94ae-efbde74b3cfa.jpg,https://x.com/volo_pictures,0,0
prakashghai,0xe78ee0696945a02d2a6afbea8ae53623f8579519,Prakash Ghai,20d5705d-be6e-4cf0-8782-1f58a46256d9,Minimalist Photographer from India,True,https://rcdn.salvor.io/images/avatar/200x200/1e9e344d-7bdc-48ea-94e1-3cd95ba3f1fc.jpg,https://x.com/prakash_ghai,0,0
rogue,0x96e8514f17abbbb1828f46856c717bf40c0ba206,Rogue,7dda46b6-8973-4f10-9539-893ef6934bde,HAMPASLUPA,True,https://rcdn.salvor.io/images/avatar/200x200/abab640e-982b-4b69-a4e9-9d5f78cc7e74.webp,https://x.com/rogue110797,1,1
breznanikova,0xfaed4098bc5a53c78b740e07a26dbe9f85623660,Breznanikova,910d98ee-a224-409e-b4ec-b3928e6d3d21,"Where noir futurism, manga aesthetics, and avant-garde beauty merge.

Breznanikova is a visionary multidisciplinary artist and photographer, celebrated for her distinctive fusion of high-fashion aesthetics, noir futurism, and raw emotion. With a background in photography spanning over two decades, her work seamlessly blends editorial energy with avant-garde portraiture, weaving in the dynamic influence of manga and Japanese cultural artistry.",True,https://rcdn.salvor.io/images/avatar/200x200/2ade1916-b9ce-4d39-81b2-edcc7312e5aa.jpg,https://twitter.com/breznanikova,249,312
atefat,0x5740f2263322697f8a505503d883ab3c7427f9ec,Gilda,0c9f0b8f-0665-4e53-aa01-eeb52418de9b,Welcome to my physical painting ❤️,True,https://rcdn.salvor.io/images/avatar/200x200/8d5ffc02-92ae-470e-bab5-7782bc568d05.jpg,https://twitter.com/AtefatG?s=09,11,21
rayanmichellle,0x7f37437a553fbc3ae6bcd7d6eb6243c23b3b6450,Rayan Michelle,30dc9987-25ac-473a-9f4e-bf03817a7afb,digital abstract painter,True,https://rcdn.salvor.io/images/avatar/200x200/09f78bc9-123e-44f7-922e-1e177a593c91.jpeg,N/A,1,7
the_stoic,0x21de2bbec05468fc41af5ef2e9e5bbff21f487b3,The_Stoic,3413e9a5-5b36-4f36-8277-7543b614f4e4,,True,https://rcdn.salvor.io/images/avatar/200x200/f4e517c3-698f-4a6b-a800-f29766f642b6.png,https://x.com/Nektarios555,10,20
kugarin,0x88369d23630a5f179efbc55cce0876698e13a2e0,Kugarin,5009ad8f-9be0-4668-a542-cb0e76637296,International artist,True,https://rcdn.salvor.io/images/avatar/200x200/511310dc-885e-41c0-95c5-1a68a0600993.jpeg,N/A,2,4
liprug822,0x591860a562d48a7c9006105612b573f8b1ef6817,Liprug822,0d845adc-beae-4f80-a093-7c119d9029c2,"In real life, I prioritize my roles as a father, husband, and devout Christian. My career as a firefighter is where my passion for assisting others truly flourishes. Approximately two years ago, I ventured into the blockchain/NFT realm, initially purchasing assets at the top and subsequently continuing to invest during this bear. Within the AVAX community, I've had the privilege of connecting with numerous remarkable individuals, making it my primary blockchain community. Nice to meet ya'll",True,https://rcdn.salvor.io/images/avatar/200x200/ad3237cb-fe50-491a-a7a7-824d72e85948.jpg,https://twitter.com/Liprug822,111,296
romainiti,0x7ba6e0c905410b2e5fccf4a36e859957093c8d74,romainiti,b3068c8a-e96d-495d-bf1d-d86d81288c3b,I create art because I live in a Kafkaesque world...,True,https://rcdn.salvor.io/images/avatar/200x200/cf022c15-fea3-477a-af49-804d442c6609.jpg,https://x.com/romainiti,0,0
superverseai,0x7b860932efb7e90f2b478d1903d602dd0b1b44be,SuperVerseAI,4abdf6ca-ab3e-42b8-adec-bbb9de7f635b,"Creator in web3 since 2021, trying to bring a new universe of experience to the people by using every medium possible.",True,https://rcdn.salvor.io/images/avatar/200x200/0c99b627-64fa-4dd7-b00e-79d3ae01e756.png,https://x.com/superverseai,0,0
inaa,0xe00c266f6278a6018c7076d537614cfc8bb858c7,INAA,5e2ce103-39af-4e0f-9f71-306309514acf,,True,https://rcdn.salvor.io/images/avatar/200x200/8ccc4f4f-050a-432d-aa40-2dda0c5c411a.jpeg,N/A,1,2
ciskodisco,0x77206c7ef03a06003cc00bf851516cfb7e4452d7,CISKODISCO,7a033790-7ac5-4e59-b35f-1c171812b4ee,"Greetings Everyone . I am a musician And Artist from India . I love experimenting with art ,music and Technology .",True,https://rcdn.salvor.io/images/avatar/200x200/800e6db1-7676-40c3-a90b-e7844d42829b.jpg,https://x.com/CiskoDisco,1,2
sabstract,0xf6d52d4b01339cb86069a6dc5947afd42b28df22,sAbstract,b1ca97ca-24dc-4924-9db4-54fcb10d5649,"Italian abstract artist. I follow my intuition ✍️

If you want colorful art, this is the place for you 🌈",True,https://rcdn.salvor.io/images/avatar/200x200/6a25e0e0-b9a7-4e47-828e-785bec49f676.jpeg,N/A,1,4
kuki8990,0x800ac75ff9b21585ea475f8bb9e10ab006c14ae7,C H R I S T I N,7bb2cfa8-df2a-4acc-8b99-4ef7b6a3bb34,Artist/Handrawn watercolor arts/,True,https://rcdn.salvor.io/images/avatar/200x200/1654c311-204d-4924-8c13-918d277d917f.jpg,https://x.com/kuki8990?t=rDEGxX3kndtuQEA98s3K4w&s=09,1,6
